what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303880313652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303880567070
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1303880570501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303880577732
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303880691312
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303880693651
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303880711268
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303880713202
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303880777835
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303880796954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303880798278
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303880842886
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303880850398
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303880851539
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1303880854445
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303880859154
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303880860834
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303880863641
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303880869637
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303880968482
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303880970870
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303881735688
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303881743104
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303881744196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303881747362
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1303881747379
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1303881748495
